Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
198,0,Box,0,0,0,0,0,0
198,1,Box,-0.907825,0.980498,-1.57251,-0.0634392,-0.0107657,-0.19553
199,0,Box,0,0,0,0,0,0
199,1,Box,-0.909427,0.980533,-1.56925,-0.0961099,-0.0107457,0.195511
200,0,Box,0,0,0,0,0,0
200,1,Box,-0.910484,0.980498,-1.57251,-0.0634472,-0.0107657,-0.19553
201,0,Box,0,0,0,0,0,0
201,1,Box,-0.912086,0.980533,-1.56925,-0.0961179,-0.0107456,0.195511
202,0,Box,0,0,0,0,0,0
202,1,Box,-0.913144,0.980498,-1.57251,-0.0634553,-0.0107657,-0.19553
203,0,Box,0,0,0,0,0,0
203,1,Box,-0.914746,0.980533,-1.56925,-0.096126,-0.0107456,0.195511
204,0,Box,0,0,0,0,0,0
204,1,Box,-0.915804,0.980498,-1.57251,-0.0634633,-0.0107658,-0.19553
205,0,Box,0,0,0,0,0,0
205,1,Box,-0.917406,0.980533,-1.56925,-0.096134,-0.0107456,0.195511
206,0,Box,0,0,0,0,0,0
206,1,Box,-0.918464,0.980497,-1.57251,-0.0634714,-0.0107658,-0.19553
207,0,Box,0,0,0,0,0,0
207,1,Box,-0.920066,0.980533,-1.56925,-0.0961421,-0.0107455,0.195511
208,0,Box,0,0,0,0,0,0
208,1,Box,-0.921124,0.980497,-1.57251,-0.0634795,-0.0107659,-0.19553
209,0,Box,0,0,0,0,0,0
209,1,Box,-0.922727,0.980533,-1.56925,-0.0961503,-0.0107455,0.195511
210,0,Box,0,0,0,0,0,0
210,1,Box,-0.923785,0.980497,-1.57251,-0.0634877,-0.0107659,-0.19553
211,0,Box,0,0,0,0,0,0
211,1,Box,-0.925387,0.980533,-1.56925,-0.0961585,-0.0107454,0.195511
212,0,Box,0,0,0,0,0,0
212,1,Box,-0.926446,0.980497,-1.57251,-0.0634959,-0.010766,-0.19553
213,0,Box,0,0,0,0,0,0
213,1,Box,-0.928048,0.980533,-1.56925,-0.0961667,-0.0107454,0.195511
214,0,Box,0,0,0,0,0,0
214,1,Box,-0.929107,0.980497,-1.57251,-0.0635041,-0.010766,-0.19553
215,0,Box,0,0,0,0,0,0
215,1,Box,-0.93071,0.980533,-1.56925,-0.0961749,-0.0107454,0.195511
216,0,Box,0,0,0,0,0,0
216,1,Box,-0.931768,0.980497,-1.57251,-0.0635124,-0.010766,-0.19553
217,0,Box,0,0,0,0,0,0
217,1,Box,-0.933371,0.980533,-1.56925,-0.0961832,-0.0107453,0.195511
218,0,Box,0,0,0,0,0,0
218,1,Box,-0.93443,0.980497,-1.57251,-0.0635207,-0.0107661,-0.195531
219,0,Box,0,0,0,0,0,0
219,1,Box,-0.936033,0.980533,-1.56925,-0.0961915,-0.0107453,0.195511
220,0,Box,0,0,0,0,0,0
220,1,Box,-0.937092,0.980497,-1.57251,-0.0635291,-0.0107662,-0.19553
221,0,Box,0,0,0,0,0,0
221,1,Box,-0.938695,0.980533,-1.56925,-0.0961999,-0.0107453,0.195511
222,0,Box,0,0,0,0,0,0
222,1,Box,-0.939754,0.980497,-1.57251,-0.0635374,-0.0107662,-0.195531
