Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
63,3,Box,0,-5.668,0,0,-10.464,0
63,4,Box,0.05,-1.668,0,0,-10.464,0
64,0,Box,0,-10,0,0,0,0
64,1,Box,-1.22866,-8.00287,-0.0035732,10.4912,-0.000101685,-0.00334357
64,2,Box,5,-0.845124,0.785,0,-10.6275,0
64,3,Box,0,-5.84512,0,0,-10.6275,0
64,4,Box,0.05,-1.84512,0,0,-10.6275,0
65,0,Box,0,-10,0,0,0,0
65,1,Box,-1.05497,-8.00287,-0.00362895,10.4218,-0.000100674,-0.00334499
65,2,Box,5,-1.02497,0.785,0,-10.791,0
65,3,Box,0,-6.02497,0,0,-10.791,0
65,4,Box,0.05,-2.02497,0,0,-10.791,0
66,0,Box,0,-10,0,0,0,0
66,1,Box,-0.938441,-8.00627,-0.0055375,6.99154,-0.169363,-0.114513
66,2,Box,5,-1.20755,0.785,0,-10.9545,0
66,3,Box,0.0211506,-6.12197,-0.0957807,1.26891,-5.85436,-5.74684
66,4,Box,0.05,-2.20755,0,0,-10.9545,0
67,0,Box,0,-10,0,0,0,0
67,1,Box,-0.827112,-8.03569,-0.00570045,6.84951,0.00189283,-0.00977699
67,2,Box,5,-1.39285,0.785,0,-11.118,0
67,3,Box,0.0451287,-6.19282,-0.191561,1.26891,-6.01786,-5.74684
67,4,Box,0.05,-2.39285,0,0,-11.118,0
68,0,Box,0,-10,0,0,0,0
68,1,Box,-0.72394,-8.07362,-0.00575788,6.78096,-1.96195e-05,-0.00344579
68,2,Box,5,-1.58087,0.785,0,-11.2815,0
68,3,Box,0.076121,-6.24509,-0.287342,1.26891,-6.18136,-5.74684
68,4,Box,0.05,-2.58087,0,0,-11.2815,0
69,0,Box,0,-10,0,0,0,0
69,1,Box,-0.654791,-8.10768,-0.00628261,5.364,-0.0686547,-0.031484
69,2,Box,5,-1.77162,0.785,0,-11.445,0
69,3,Box,0.130797,-6.25952,-0.388631,2.06554,-4.97759,-6.07731
69,4,Box,0.05,-2.77162,0,0,-11.445,0
70,0,Box,0,-10,0,0,0,0
70,1,Box,-0.63046,-8.12845,-0.00712558,3.32105,-0.0827203,-0.0505783
70,2,Box,5,-1.9651,0.785,0,-11.6085,0
70,3,Box,0.217081,-6.2408,-0.478093,3.31581,-3.42216,-5.36777
70,4,Box,0.05,-2.9651,0,0,-11.6085,0
71,0,Box,0,-10,0,0,0,0
71,1,Box,-0.631719,-8.12865,-0.00760093,2.06886,-0.0335774,-0.0285206
71,2,Box,5,-2.1613,0.785,0,-11.772,0
71,3,Box,0.321122,-6.21667,-0.552719,4.09809,-2.6907,-4.47751
71,4,Box,0.05,-3.1613,0,0,-11.772,0
72,0,Box,0,-10,0,0,0,0
72,1,Box,-0.642543,-8.11683,-0.00779304,1.48678,-0.0113966,-0.0115268
72,2,Box,5,-2.36022,0.785,0,-11.9355,0
72,3,Box,0.430943,-6.20069,-0.618707,4.45305,-2.50455,-3.95929
72,4,Box,0.05,-3.36022,0,0,-11.9355,0
73,0,Box,0,-10,0,0,0,0
73,1,Box,-0.656196,-8.10032,-0.00794673,1.15605,-0.000788304,-0.00922107
73,2,Box,5,-2.56187,0.785,0,-12.099,0
73,3,Box,0.541215,-6.19622,-0.679465,4.64108,-2.50582,-3.64548
73,4,Box,0.05,-3.56187,0,0,-12.099,0
74,0,Box,0,-10,0,0,0,0
74,1,Box,-0.669098,-8.08272,-0.00806364,0.938403,-5.68223e-05,-0.00701507
74,2,Box,5,-2.76625,0.785,0,-12.2625,0
74,3,Box,0.648972,-6.20395,-0.736824,4.7529,-2.58412,-3.44156
74,4,Box,0.05,-3.76625,0,0,-12.2625,0
75,0,Box,0,-10,0,0,0,0
75,1,Box,-0.679098,-8.06578,-0.00816142,0.789227,0.000468101,-0.0058666
75,2,Box,5,-2.97335,0.785,0,-12.426,0
75,3,Box,0.752372,-6.22353,-0.792172,4.81477,-2.70586,-3.32087
75,4,Box,0.05,-3.97335,0,0,-12.426,0
76,0,Box,0,-10,0,0,0,0
76,1,Box,-0.693275,-8.0509,-0.00839619,0.191991,-0.0192629,-0.0140861
76,2,Box,5,-3.18317,0.785,0,-12.5895,0
76,3,Box,0.843074,-6.35139,-0.721931,4.39955,-6.10827,4.21445
76,4,Box,0.0624179,-4.07788,-0.0245584,0.745073,-8.86413,-1.4735
77,0,Box,0,-10,0,0,0,0
77,1,Box,-0.719333,-8.05287,-0.00563408,-0.37688,-0.183691,0.165727
77,2,Box,5,-3.39572,0.785,0,-12.753,0
77,3,Box,0.950541,-6.45027,-0.688343,5.32111,-4.84978,2.01527
77,4,Box,0.0780864,-4.17784,-0.050577,0.880399,-8.42797,-1.56111
78,0,Box,0,-10,0,0,0,0
78,1,Box,-0.745413,-8.05481,-0.00138594,-0.555318,-0.274775,0.254888
78,2,Box,5,-3.611,0.785,0,-12.9165,0
78,3,Box,1.06163,-6.55554,-0.66505,5.79544,-4.7856,1.39762
